fishing_year,datetime,taxon,status,identification,capture_method,method,target,vessel_size,area,version,latitude,longitude,mitigation_equipment,excluded
2014/2015,2015-03-21 16:25:00+00:00,southern Buller's albatross,alive,imputation,warp or door,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.635934982193,-50.4729806880932,"sled, tori",
2014/2015,2015-03-21 16:50:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.437269893638,-50.5520243262174,"sled, baffler",
2014/2015,2015-03-21 18:08:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.445952251344,-48.7579522405751,"tori, baffler",
2014/2015,2015-03-21 23:45:00+00:00,sooty shearwater,alive,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.497242526012,-48.769544658321,baffler,
2014/2015,2015-03-22 08:35:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.013597688871,-48.8117126269965,baffler,
2014/2015,2015-03-22 08:35:00+00:00,common diving petrel,alive,observer,deck,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.003125449736,-48.8137637437554,baffler,deck
2014/2015,2015-03-22 16:05:00+00:00,southern Buller's albatross,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.726783425268,-50.3889074213803,"sled, tori",
2014/2015,2015-03-22 17:55:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.456812749198,-48.7714774139691,"tori, baffler",
2014/2015,2015-03-22 19:30:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Tarakihi,06-17,Bay of Plenty,v20180001,177.262795056263,-37.7449666633038,none,
2014/2015,2015-03-23 18:50:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.497802113439,-48.7344185044989,baffler,
2014/2015,2015-03-23 18:50:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.479763759999,-48.7595171280671,baffler,
2014/2015,2015-03-23 20:40:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.495566089312,-48.0805954427924,baffler,
2014/2015,2015-03-24 01:20:00+00:00,southern Buller's albatross,dead,necropsy,warp or door,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.862280532205,-47.7030901822727,baffler,
2014/2015,2015-03-24 02:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.097162031196,-50.6664477000246,"sled, baffler",
2014/2015,2015-03-24 02:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.087233651429,-50.6337513639126,"sled, baffler",
2014/2015,2015-03-24 02:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.114761694241,-50.6496960568242,"sled, baffler",
2014/2015,2015-03-24 02:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.09666701653,-50.6262451457791,"sled, baffler",
2014/2015,2015-03-24 16:50:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.910052182875,-46.0936994101154,"tori, baffler",
2014/2015,2015-03-24 18:40:00+00:00,common diving petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.131501502334,-48.3260556685273,baffler,
2014/2015,2015-03-24 22:15:00+00:00,flesh-footed shearwater,dead,necropsy,hook,bottom longline,Gurnard,06-17,Taranaki,v20180001,174.087797125452,-38.96598377435,other,
2014/2015,2015-03-24 22:50:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.212664504326,-48.7865943457466,baffler,
2014/2015,2015-03-24 22:50:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.184886751371,-48.777358807018,baffler,
2014/2015,2015-03-25 00:35:00+00:00,New Zealand white-capped albatross,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,168.708673604392,-47.8826642453671,tori,
2014/2015,2015-03-25 17:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.457757138298,-48.749516259646,baffler,
2014/2015,2015-03-26 11:10:00+00:00,southern Buller's albatross,alive,imputation,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.139007641654,-48.632766894158,baffler,
2014/2015,2015-03-26 14:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,166.968159411452,-48.5991274522617,baffler,
2014/2015,2015-03-26 16:45:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.906375008775,-46.1203462119447,"tori, baffler",
2014/2015,2015-03-26 16:55:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.686864906061,-48.6462768041994,baffler,
2014/2015,2015-03-27 01:50:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.846345302858,-48.5995248064632,"tori, baffler",
2014/2015,2015-03-27 16:45:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.896853993367,-46.0771704778075,tori,
2014/2015,2015-03-27 16:45:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.898975755833,-46.0856928564608,tori,
2014/2015,2015-03-27 16:55:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.900378990942,-46.1063400495332,"tori, baffler",
2014/2015,2015-03-27 18:00:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.719866316486,-48.7947438433534,baffler,
2014/2015,2015-03-27 23:15:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.88661607895,-46.0991744756699,"tori, baffler",
2014/2015,2015-03-27 23:35:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.87138211045,-46.163362930622,tori,
2014/2015,2015-03-28 02:11:00+00:00,Buller's shearwater,alive,observer,deck,purse seine,Skipjack tuna,43+,West Coast North Island,v20180001,173.899278606335,-38.1655679832678,,deck
2014/2015,2015-03-28 03:00:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.259042531764,-48.7798527479637,baffler,
2014/2015,2015-03-28 07:12:00+00:00,black petrel,alive,observer,deck,surface longline,Broadbill swordfish,17-28,Northland and Hauraki,v20180001,176.360370806279,-36.0172881779028,none,deck
2014/2015,2015-03-28 07:12:00+00:00,flesh-footed shearwater,dead,photograph,tangled,surface longline,Broadbill swordfish,17-28,Northland and Hauraki,v20180001,176.345956301643,-36.0104952856898,none,
2014/2015,2015-03-28 13:30:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.391365189245,-48.5482394946041,baffler,
2014/2015,2015-03-28 16:10:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.426675964193,-46.3485175946495,tori,
2014/2015,2015-03-28 22:25:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.000949789491,-48.4681371869752,"tori, baffler",
2014/2015,2015-03-28 23:55:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.989414504613,-50.6817928922363,"sled, baffler, other",
2014/2015,2015-03-29 01:15:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.797912738542,-46.1310282452731,tori,
2014/2015,2015-03-29 11:25:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,170.082268972322,-46.6539175666636,tori,
2014/2015,2015-03-29 11:25:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,170.111636539735,-46.6701526799472,tori,
2014/2015,2015-03-29 11:25:00+00:00,New Zealand white-capped albatross,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,170.115788335004,-46.6266610447783,tori,
2014/2015,2015-03-29 17:10:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.553175746719,-50.9776409208309,other,
2014/2015,2015-03-29 19:20:00+00:00,southern Buller's albatross,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.805508327018,-48.8103418573504,baffler,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.917712177057,-46.818426577514,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.908653776697,-46.8193249479868,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.88118990201,-46.803291139612,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.906573362625,-46.7977149073267,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.907643842581,-46.791407325468,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.904068517941,-46.8062635787996,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.892266278947,-46.803595727426,tori,
2014/2015,2015-03-29 20:55:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,169.899643057911,-46.8096491319826,tori,
2014/2015,2015-03-30 17:35:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.505994349159,-50.9917812381871,"sled, baffler, other",
2014/2015,2015-03-30 19:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.505054178741,-50.9860993700102,"sled, baffler",
2014/2015,2015-03-30 19:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.497181632393,-51.0093964591855,"sled, baffler",
2014/2015,2015-03-30 19:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.523530677147,-50.9891822644975,"sled, baffler",
2014/2015,2015-03-30 19:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.522051937901,-50.990919048083,"sled, baffler",
2014/2015,2015-03-30 22:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,166.516221861984,-48.7935140977381,baffler,
2014/2015,2015-03-31 18:45:00+00:00,New Zealand white-capped albatross,alive,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.142153126211,-48.85548078313,baffler,
2014/2015,2015-04-01 03:50:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.994305255869,-50.665023311344,"sled, baffler",
2014/2015,2015-04-01 03:50:00+00:00,common diving petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.020636877511,-50.6397394993343,"sled, baffler",
2014/2015,2015-04-01 08:45:00+00:00,New Zealand white-capped albatross,dead,necropsy,hook,surface longline,Broadbill swordfish,17-28,West Coast South Island,v20180001,170.736269681389,-40.2500156000955,none,
2014/2015,2015-04-01 17:20:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.943723996263,-50.6822820263682,"sled, baffler",
2014/2015,2015-04-01 17:20:00+00:00,albatrosses,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.958028494683,-50.6940061100759,"sled, baffler",
2014/2015,2015-04-01 18:05:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.750896384986,-46.1789043331053,tori,
2014/2015,2015-04-02 07:45:00+00:00,white-chinned petrel,dead,necropsy,hook,surface longline,Broadbill swordfish,17-28,West Coast South Island,v20180001,170.784701324953,-40.3151665639598,none,
2014/2015,2015-04-03 07:45:00+00:00,white-chinned petrel,dead,necropsy,hook,surface longline,Broadbill swordfish,17-28,West Coast South Island,v20180001,170.683013440552,-40.388724026829,none,
2014/2015,2015-04-03 16:50:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.652945246384,-50.41936259293,"sled, baffler, other",
2014/2015,2015-04-03 19:20:00+00:00,white-chinned petrel,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,166.533645656426,-48.8739447019761,baffler,
2014/2015,2015-04-04 00:15:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.736312459107,-50.370240468136,"sled, baffler, other",
2014/2015,2015-04-04 00:15:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.77356962983,-50.3634009769186,"sled, baffler, other",
2014/2015,2015-04-04 02:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Hoki,43+,Auckland Islands,v20180001,167.335824281978,-49.5715388481738,baffler,
2014/2015,2015-04-04 07:45:00+00:00,Gibson's albatross,dead,necropsy,hook,surface longline,Broadbill swordfish,17-28,West Coast South Island,v20180001,170.591373564722,-40.4338308735751,none,
2014/2015,2015-04-04 07:45:00+00:00,Gibson's albatross,alive,imputation,hook,surface longline,Broadbill swordfish,17-28,West Coast South Island,v20180001,170.594736504531,-40.4426114265341,none,
2014/2015,2015-04-04 16:10:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.759846061654,-47.8531279220711,tori,
2014/2015,2015-04-04 16:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.751933755842,-47.835150723136,tori,
2014/2015,2015-04-04 16:30:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,167.350145720411,-48.6257875053445,baffler,
2014/2015,2015-04-04 17:15:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.693809468625,-48.6275041874731,"tori, baffler",
2014/2015,2015-04-05 01:35:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.620024030725,-48.069917641324,tori,
2014/2015,2015-04-05 02:50:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.94877009925,-48.5895919704577,baffler,
2014/2015,2015-04-05 07:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,167.304564985004,-48.6685580059653,baffler,
2014/2015,2015-04-05 08:05:00+00:00,Leatherback turtle,alive,observer,hook,surface longline,Bigeye tuna,17-28,Northland and Hauraki,v20180001,175.806401920016,-35.1007285637315,none,
2014/2015,2015-04-05 17:30:00+00:00,sooty shearwater,alive,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.51745415281,-48.1015621071449,"tori, baffler",
2014/2015,2015-04-05 19:20:00+00:00,sooty shearwater,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,166.564499342814,-48.8300783704035,baffler,
2014/2015,2015-04-05 23:03:00+00:00,Spine-tailed devil ray,alive,observer,net,purse seine,Skipjack tuna,43+,Northland and Hauraki,v20180001,173.504101814656,-34.0017549916869,,
2014/2015,2015-04-05 23:03:00+00:00,Spine-tailed devil ray,alive,observer,net,purse seine,Skipjack tuna,43+,Northland and Hauraki,v20180001,173.485447882861,-34.006554044527,,
2014/2015,2015-04-06 02:36:00+00:00,Spine-tailed devil ray,alive,observer,net,purse seine,Skipjack tuna,43+,Northland and Hauraki,v20180001,173.519022086519,-34.7034160998184,,
2014/2015,2015-04-06 02:36:00+00:00,Spine-tailed devil ray,dead,observer,net,purse seine,Skipjack tuna,43+,Northland and Hauraki,v20180001,173.486227755877,-34.716543327109,,
2014/2015,2015-04-06 02:36:00+00:00,Spine-tailed devil ray,alive,observer,net,purse seine,Skipjack tuna,43+,Northland and Hauraki,v20180001,173.502462181123,-34.7037010721164,,
2014/2015,2015-04-06 21:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.439817998512,-46.3510383354034,tori,
2014/2015,2015-04-06 21:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.450456056464,-46.3737459173892,tori,
2014/2015,2015-04-06 21:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.449912997289,-46.369777892367,tori,
2014/2015,2015-04-06 23:45:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.144601605181,-46.6270905055106,"tori, baffler",
2014/2015,2015-04-07 16:00:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.212563155289,-47.339262720733,tori,
2014/2015,2015-04-07 16:00:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.183683259459,-47.3622911243001,tori,
2014/2015,2015-04-07 16:20:00+00:00,New Zealand fur seal,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.69305432965,-47.9136263354449,"tori, baffler",
2014/2015,2015-04-07 17:35:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.619003982167,-48.0109938375885,"tori, baffler",
2014/2015,2015-04-07 19:25:00+00:00,New Zealand white-capped albatross,alive,observer,net,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,166.542428862769,-48.8443315307377,baffler,
2014/2015,2015-04-08 11:55:00+00:00,Common dolphin,dead,observer,net,trawl,Barracouta,43+,Taranaki,v20180001,173.715404109098,-39.8113985093078,baffler,
2014/2015,2015-04-08 17:35:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.086917136167,-48.3887629119912,"tori, baffler",
